EVTDESC_ceno003;"The body prospers in the measure in which the soul is weakened, and the soul prospers in the measure in which the body is weakened. Since the Sundering monastic communities have formed in the Great Rocky Mountains. Many devout christians have chosen to serve the Church as either deacons or canons but only the most pious choose the life of a Mountain Father. Poverty and asceticism in service of the Lord. As you don on the religious habit you follow in the footsteps of the hundreds of brothers and sisters of the cloth who have preceded you.;;;;;;;;;;;;;x
EVTOPT_ceno003;Trusted with God.;;;;;;;;;;;;;x
syncretize_edenite;Syncretize with the Well Guided;;;;;;;;;;;;;x
syncretize_edenite_desc;You may choose to syncretize with the Well Guided faiths in order to come to a deeper understanding of God's unknowability.;;;;;;;;;;;;;x
EVTDESC_edenite_1;The other peoples of these lands have mystical practices and beliefs that could be used to both deepen and make me more aware of the vastness of God...;;;;;;;;;;;;;x
EVTOPTA_edenite_1;The words of unity in Elton and the words of manyness in Joseph.;;;;;;;;;;;;;x
EVTOPTB_edenite_1;The words of Nature and Law, sang by the Silent Sisters and the Gunslingers.;;;;;;;;;;;;;x
cenobitic_order_to_take_vows;Order to become Ordained;;;;;;;;x
cenobitic_order_to_take_vows_desc;You can order unlanded courtiers to become ordained and join a monastic order of their choice. Either becoming a canon if unmarried or a deacon if married.;;;;;;;;x
become_ordained_unmarried;Become Ordained as a Canon;;;;;;;;;;;;;x
become_ordained_married;Become Ordained as a Deacon;;;;;;;;;;;;;x
become_ordained_unmarried_desc; Ordained as a Canon or Canoness;;;;;;;;;;;;;x
become_christian_ascetic;Become a Ascetic;;;;;;;;;;;;;x
become_christian_ascetic_desc;Take the final step of devotion.;;;;;;;;;;;;;x
become_ordained_married_desc;Become Ordained as a Deacon or Deaconess;;;;;;;;;;;;;x
mountain_father;Mountain Father;;;;;;;;;x
mountain_father_desc;This man is regarded as a living saint, for both his steadfast faith and wise teachings.;;;;;;;;;x	
MOUNTAIN_FATHER_TITLE;Mountain Father;;;;;;;;;x
mountain_mother;Mountain Mother;;;;;;;;;x
MOUNTAIN_MOTHER_DESC;This woman is regarded as a living saint, for both her steadfast faith and wise teachings.;;;;;;;;;x
MOUNTAIN_MOTHER_TITLE;Mountain Mother;;;;;;;;;x
non_war_holy_order_government;Monastic Order;;;;;;;;;x
non_war_holy_order_government_desc;Monastics orders which very often dates back to the period before the Event are still active today. The system in which the areas under the control of there orders are managed is based on local laws and on the constitutions of these orders.;;;;;;;;;x
bm_young_pretender;New Adventurers;;;;;;;;;x
bm_young_pretender_desc;Stories and legends about pre-event times which was told so many by old people always inspiring a lot of young or old noblemans or lowborns what want to repeat the success of their ancestors. Now you can help them and their dreams make a fact...;;;;;;;;;x
impeacher;Silny Razem;;;;;;;;;x
ura_president_bloodline;Blood of DeWitt Clinton;;;;;;;;;x
ura_president_bloodline_desc;This character is a descendant of DeWitt Clinton, the illegitimate son of a king who conquered Connecticut. After defeating the King of New England, he formed the United Republics of America and became the first president of this state.;;;;;;;;;x
e_united_republics;United Republics of America;;;;;;;;;x
made_ura_empire;Improve Union Legitimacy;;;;;;;;;x
made_ura_empire_desc;For many years, the United Republics of America only claimed the title of successor to the pre-Event American Empire. Now, with all thirteen former colonies under our control, we can call ourselves the true successor of Old America without facing protests from other nations or rulers.;;;;;;;;;x
cristo_rey_DESC;The Prelature of Cristo Rey, Christ the king, was organized to hold the splintering Church in Mexico together in the face of heathenry. In time, the Prelature filled the void of a strong church leadership and assumed de-facto control of the ordinal functions of the Catholic Church of Mexico, declaring the other Catholic successor churches heretical farces accusing them for matriarchalism (ursulines), usurpetion of papal office (conclavists) or consecration without papal mandate (jesuits). In the absence of what they see as a legitimate pope, the Cristeros have elevated their Prelado, or Prelate, to a position of steward of the church who assumes many of the sacred duties of the Pope.;;;;;;;;;;;;;x
belizean_catholic;Belizean Catholic;;;;;;;;;x
belizean_catholic_DESC;The Catholic Church in Belize did not share the fate of Catholicism in other Latin American countries—on the contrary, thanks to the fact that Belize did not fall during the Event, the church structures survived the most difficult years and managed to preserve what many other countries lost – validly ordained priests and bishops, and something that is unique among Catholics who do not recognize the usurpers from St. Louis – an ordinary church structure, a diocese . This was possible because around 2010, Adam Jones crossed the Atlantic and managed to obtain from the pope a consecration and a bull that allowed him and subsequent administrators of the Diocese of Belize to appoint canons, which allowed the Diocese of Belize to continue to function on the basis of diocesan administrators. Of course, the enemies of the bishop of Belize deny this story, calling it a rumor fabricated years after the alleged appointment, but for Catholics in Belize, this is of little importance.;;;;;;;;;x
ADMIN_DIE;Administrator of the Diocese;;;;;;;;;x
d_belicath;Diocese of Belize City–Belmopan;;;;;;;;;x
d_knights_of_st_sebastian;Knights of Saint Sebastian;;;;;;;;;x
st_ignatius_loyola;Saint Ignatius Loyola;;;;;;;;;x
st_thomas_more;Saint Thomas More;;;;;;;;;x
st_george;Saint George;;;;;;;;;x
st_francis_xavier;Saint Francis Xavier;;;;;;;;;x
st_ignatius_loyola_desc;This character revered Saint Ignatius of Loyola, founder of the Jesuit Order. Adherents of this cult tend to be more educated in apologetics and theological issues.;;;;;;;;;x
st_thomas_more_desc;This character revered Saint Thomas More, who was executed by King Henry VIII for refusing to recognize his bigamist marriage. Adherents of this cult tend to be more educated in politics and the philosophy of law.;;;;;;;;;x
st_george_desc;This character revered Saint George, who slew a dragon and was martyred for his Christian faith. Adherents of this cult tend to be more educated in dueling techniques and martial matters.;;;;;;;;;x
st_francis_xavier_desc;This character revered Saint Francis Xavier, who was a Jesuit missionary and oversaw Jesuit missions. Adherents of this cult tend to be more educated in stewardship and the organization of missions.;;;;;;;;;x
choose_jesuite_saint;Choose Jesuite Saint;;;;;;;;;x
choose_jesuite_saint_desc;You have the opportunity to choose which saint revered by the followers of the Jesuit Order you will especially honor...;;;;;;;;;x
change_jesuite_saint;Change Jesuite Saint;;;;;;;;;x
change_jesuite_saint_desc;You can change the saint you revere...;;;;;;;;;x
EVTDESC_antico_jesuite_pil.20;You can choose the saint you revere...;;;;;;;;;x
EVTOPTA_antico_jesuite_pil.20;It shall be Saint Thomas More...;;;;;;;;;x
EVTOPTB_antico_jesuite_pil.20;It shall be Saint Francis Xavier...;;;;;;;;;x
EVTOPTC_antico_jesuite_pil.20;It shall be Saint Ignatius of Loyola...;;;;;;;;;x
EVTOPTD_antico_jesuite_pil.20;It shall be Saint George...;;;;;;;;;x
title_belizean_canon;Canon;;;;;;;;;x
choose_catholic_saint: Choose Catholic Saint;;;;;;;;;x
choose_catholic_saint_desc: You can choose the saint you will especially revere...;;;;;;;;;x
change_catholic_saint: Change Catholic Saint;;;;;;;;;x
change_catholic_saint_desc: You can change the saint you revere...;;;;;;;;;x
EVTDESC_antico_jesuite_pil.21: You may now choose the saint you will especially honor in your devotion.;;;;;;;;;x
EVTOPTA_antico_jesuite_pil.21: It shall be the Blessed Virgin Mary, Mother of God;;;;;;;;;x
EVTOPTB_antico_jesuite_pil.21: It shall be Saint Joseph;;;;;;;;;x
EVTOPTC_antico_jesuite_pil.21: It shall be Saint John the Baptist;;;;;;;;;x
EVTOPTE_antico_jesuite_pil.21: It shall be Saint Thomas More;;;;;;;;;x 
EVTOPTF_antico_jesuite_pil.21: It shall be Saint Elizabeth Ann Seton;;;;;;;;;x
EVTOPTG_antico_jesuite_pil.21: It shall be Saint Thomas Aquinas;;;;;;;;;x
EVTOPTH_antico_jesuite_pil.21: It shall be Saint George;;;;;;;;;x
isolationist_king;Isolationist King;;;;;;;;;x
isolationist_king_desc;This king continues the long tradition of the Belizean monarchy by not involving Belize in conflicts with its neighbours.;;;;;;;;;x
isolationist_queen;Isolationist Queen;;;;;;;;;x
isolationist_queen_desc;This queen continues the long tradition of the Belizean monarchy by not involving Belize in conflicts with its neighbours.;;;;;;;;;x
EVTDESC_belize.1;For a lot of years, Kingdom of Belize, despite of his technological advantage in relation to their neightbours, decided to not participate in any wars. You will continue this tradition.;;;;;;;;;x
EVTOPT_belize.1;Okay;;;;;;;;;x
EVTNAME_URA.3;Triumph of New Union;;;;;;;;;x
EVTDESC_URA.3_desc;When in 2645 DeWitt Clinton proclaimed the United Republics of America, he probably never believed that this state would one day reclaim what the pre-Event American Empire once held. Yet you have accomplished what few thought possible – you have restored America in a new form. The New Union now holds the domains of Old America. Much remains to be done, but the most important step has already been taken – the former Thirteen Colonies are under your command. Those who once claimed to be successors of Old America are no longer taken seriously, for they stand as nothing more than pathetic imitations of the old American regime.;;;;;;;;;x
EVTOPT_URA.3;Now, Union is restored...;;;;;;;;;x
consumerist_government;Capitalist;;;;;;;;;x
consumerist_government_desc;The capitalist system, despite its similarity to feudalism, is not based on blood but on money, held by individuals whose abilities, talents, and needs drive the market and consumption. In this capitalist order, developed from knowledge of how capitalism functioned before the Event, state privileges hold no importance. Only the unity and its interests matter, while solidarity, honor, or other ideals mean little when it comes to meeting needs.;;;;;;;;;x
gov_corpo;Capitalist Dominion;;;;;;;;;x
guatemala_constitution_government;Guatemalan Constitutionalism;;;;;;;;;x
guatemala_constitution_government_desc;Guatemalan Constitutionalism;;;;;;;;;x
d_north_puerto_rico;Western Puerto Rico;;;;;;;;;x
d_north_puerto_rico_adj;Puerto Rican;Puerto Rican;Puerto Rican;;Puerto Rican;;;;;;;;;x
d_puerto_rico;Eastern Puerto Rico;;;;;;;;;x
EVTNAME_bogdansky.1;Letter of the Emperor;;;;;;;;;x
EVTDESC_bogdansky.1;While you were eating lunch with your family, your guard handed you a letter sealed with the imperial stamp. You took the letter and opened it, expecting something like an invitation to a tournament or a feast in Charleston. Contrary to your expectations, it was something else entirely. The contents of the letter shocked you greatly. The Emperor asks you to begin an investigation into the case of the Nicolson Family’s disappearance in 2639. He promises a reward in gold if you find them, dead or alive. Your wife is irritated that the Emperor has given you such an order, as she insists the Nicolsons vanished without a trace years ago and no one expects they will ever be found. Yet you know, despite her words, that it remains theoretically possible.;;;;;;;;;x
EVTOPTA_bogdansky.1;Probably, I can't refuse His Imperial Majesty...;;;;;;;;;x
EVTNAME_bogdansky.2;The Disappearance of the Nicolsons;;;;;;;;;x
EVTDESC_bogdansky.2;The Nicolsons were, and still are, a respected congressional family, though their former glory and wealth vanished along with Oliver Nicolson and his household. Oliver himself had never been a congressman, but as the son of one, he managed his father’s estates when the elder Nicolson became incapacitated by age and chronic illness. In the early years of this 'regency', business went well, but in 2635 an unlucky expedition forced Oliver to take out loans. Gradually, the family fell into a spiral of debt to banks and less official lenders, worsened by a series of poor investments. Then, just days before Christmas, Oliver, his wife, and their two children vanished without a trace, as if they had never existed. No one knew where they went—not even Oliver’s father, who died a few months after his son’s family disappeared.;;;;;;;;;x
EVTOPTA_bogdansky.2;A Strange Case;;;;;;;;;x
EVTNAME_bogdansky.3;Charleston;;;;;;;;;x
EVTDESC_bogdansky.3;You arrive in Charleston, the capital of the Holy Columbian Confederacy. The Emperor’s Chancellery issues you a document naming you “Extraordinary Prosecutor,” granting you broad powers for the investigation. After assuming this office, you take command of several people assigned to assist you and can now begin your work. You order that the family’s friends from those years be summoned as witnesses to your quarters for questioning. You also request access to the files from the original investigation into the Nicolsons’ disappearance. Now you have time, and you must decide how to spend it while awaiting the witnesses.;;;;;;;;;x
EVTOPTA_bogdansky.3;I will go to the Emperor for an audience;;;;;;;;;x
EVTOPTB_bogdansky.3;I will pray at the local chapel;;;;;;;;;x
EVTNAME_bogdansky.4;Audience with the Emperor;;;;;;;;;x
EVTDESC_bogdansky.4;You entered a chamber where the Emperor was waiting for you. He stood before a map, moving figures of soldiers and horsemen across it. When he noticed you, he asked why you had requested an audience. You replied that you wished to know why the Emperor had reactivated the investigation into the Nicolsons’ disappearance, despite so much water having flowed down the Mississippi since then. He answered that he had done so at the petition of certain congressmen, though he could not reveal their names. After the audience, you knew no more than before.;;;;;;;;;x
EVTOPTA_bogdansky.4;Alright;;;;;;;;;x
EVTNAME_bogdansky.5;Prayer;;;;;;;;;x
EVTDESC_bogdansky.5;You entered a small, modest chapel near your quarters. People say that before the Event, it was one of the Catholic chapels built for Black congregations. You do not know if this is true, but some signs suggest it is—the style of this chapel differs from that of churches that can clearly be identified as pre-Event Protestant. Inside, you kneel in silence and pray. You remember your mother and how she taught you the Lord’s Prayer—beautiful times, when life was simpler. After an hour of prayer, you finish, make the sign of the cross, and leave, hoping for a successful investigation.;;;;;;;;;x
EVTOPTA_bogdansky.5;I hope God will hear me;;;;;;;;;x
EVTNAME_bogdansky.6;Testimonies;;;;;;;;;x
EVTDESC_bogdansky.6;As prosecutor, you summoned several people to testify in the case of the Nicolson family’s disappearance: his cousin Frederick Nicolson and Frederick’s wife April Josias, two bankers who had lent money to Oliver Nicolson, and a few servants who had worked for the missing family. The bankers stated that Oliver Nicolson had taken several loans against a single trading post belonging to his family, so that three of the Nicolson family’s posts ended up encumbered with twenty mortgages. When you asked why the banks had not checked before allowing such encumbrance, they replied that Nicolson had borrowed from them for many years and they trusted him. Frederick Nicolson and his wife testified that two days before the disappearance, Oliver had told Frederick his family was going to visit a friend in Alabama—but that friend later confirmed the Nicolsons never arrived at his home. The servants, however, knew nothing of importance.;;;;;;;;;x
EVTOPTA_bogdansky.6;I learned nothing that wasn’t already in the case files;;;;;;;;;x
EVTNAME_bogdansky.7;Studying the Files;;;;;;;;;x
EVTDESC_bogdansky.7;Unable to sleep, you decided to review the case files once more. Until this night, you had read only those papers you considered most important. After an hour, you had gone through many documents that ultimately proved to be false leads in the original investigation. But just as you were about to retire, something caught your eye—the Nicolson family’s expense records from 2638 and 2639. Reading carefully, you found something intriguing: in November of 2638, Oliver Nicolson had paid a large sum of gold to the pirate Ekene of Cozumel. The list gave no explanation why. Ekene is likely dead, but perhaps someone on that forgotten Mexican island knows something about the Nicolsons.;;;;;;;;;x
EVTOPTA_bogdansky.7;I must sail to that island;;;;;;;;;x
EVTNAME_bogdansky.8;Voyage;;;;;;;;;x
EVTDESC_bogdansky.8;After a week of preparations, you set sail from Charleston aboard a ship belonging to the imperial fleet. Within minutes, the city of Charleston was no longer in sight.;;;;;;;;;x
EVTOPTA_bogdansky.8;May I return;;;;;;;;;x
EVTNAME_bogdansky.9;Miami;;;;;;;;;x
EVTDESC_bogdansky.9;After a few days you reached Miami, a great city ruled by pagan merchants—descendants of those who fled after losing a civil war against the Christian kings of Cuba centuries ago. Once you disembarked from the ship, you decided to visit a local tavern to drink wine and listen to the rumors among the Cuban sailors. As you entered the tavern, you were greeted by the sight of sailors drinking wine and eating chicken. You took the last free table and ordered some cheap wine. When the waiter went to the kitchen, you sat back and waited for your drink.;;;;;;;;;x
EVTOPTA_bogdansky.9;I hope I won’t wait long;;;;;;;;;x
EVTNAME_bogdansky.10;Tavern;;;;;;;;;x
EVTDESC_bogdansky.10;You spent several hours in the tavern—eating chicken and drinking wine. During your modest meal, some sailors sat at your table and began speaking with you. You told them you were searching for the Nicolson family, who had vanished without a trace years ago. They seemed intrigued. One old sailor claimed he had probably seen them many years back, and that the father of the family had spoken with a captain about sailing with his family to Nassau. This caught your attention, but the sailor could not provide many details.;;;;;;;;;x
EVTOPTA_bogdansky.10;Interesting;;;;;;;;;x
EVTDESC_bogdansky.11;After a few days you were ready to leave Miami. Now you had to decide where to sail—to Cozumel, where the pirate once received gold from Oliver Nicolson, or to Nassau, where the family may have gone.;;;;;;;;;x
EVTOPTA_bogdansky.11;I will sail to Nassau;;;;;;;;;x
EVTOPTB_bogdansky.11;I will sail to Cozumel;;;;;;;;;x
EVTNAME_bogdansky.12;Nassau;;;;;;;;;x
EVTDESC_bogdansky.12;Your ship reached Nassau—once the very heart of piracy in the Caribbean, but now one of the dominions of Empress Portia, ruler of the Caribbean Empire. Shortly after disembarking, you began questioning old sailors, hoping one of them might know something about the family. Before long, one sailor told you that he remembered an incident twenty-five years earlier, when a southern family had arrived in Nassau and bought a house on the outskirts. Yet they did not live there long—soon after moving in, no one was ever seen at the house again. The sailor showed you where the house stood, explaining that it had never been checked, for the neighborhood was rife with gangs and crime, and no one cared about absent neighbors.;;;;;;;;;x
EVTOPTA_bogdansky.12;I will check this house;;;;;;;;;x
EVTNAME_bogdansky.13;Abandoned House;;;;;;;;;x
EVTDESC_bogdansky.13;At night you took three of your sailors and went to the abandoned house the sailor had shown you. Upon entering, you were struck by a terrible stench. The house looked as though it had been deserted for many years—spiders had woven thick webs, and mice, rats, and cockroaches scurried about. Expired food and folk medicines still lay on the shelves. In the wardrobes hung shirts, skirts, and children’s clothes. Under the bed, one of the sailors found some silver coins. When you opened the door to the basement, a horrifying sight awaited you: several skeletons, a knife, and a rope where one of them had once hanged—or been hanged. You made the sign of the cross and gazed upon the remains. After a few minutes you ordered the bones collected, then left the room.;;;;;;;;;x
EVTOPTA_bogdansky.13;A dreadful sight;;;;;;;;;x
EVTNAME_bogdansky.14;Investigative Findings;;;;;;;;;x
EVTDESC_bogdansky.14;After several days in Nassau, you and the doctor accompanying you on this journey reached what seemed the most probable version of events. Oliver Nicolson, fleeing from his debts with his family, had run out of money in Nassau. There, in desperation, he murdered his family and committed suicide. Nothing can be said with absolute certainty, but this appears to be the most likely conclusion. You resolved to transport the bones back to Charleston and hand them to Frederick Nicolson, so that he may bury them in the family grave.;;;;;;;;;x
EVTOPTA_bogdansky.14;Time to return;;;;;;;;;x
EVTNAME_bogdansky.15;Charleston;;;;;;;;;x
EVTDESC_bogdansky.15;You reached to Charleston - after you got off, you went to Emperor and give him a raport about investigation - you congratulate to you for your success - case of Nicolson family is solved. You gain a big reward for Emperor. When Frederick gained bones of his cousins, he wasn't very sad, he had typically pockerface. He thanked you as casually as possible for finding their bodies and returned to his daily routine. Now you can go home.;;;;;;;;;x
EVTOPTA_bogdansky.15;Nice;;;;;;;;;x
EVTDESC_bogdansky.16;You reached to Cozumel - small pirate island. This island looks like you imagined - small villages, a lot of palmas. When you got off, you ordered to give holder of this island a little gift and please for hospitality. ;;;;;;;;;x
EVTOPTA_bogdansky.16;Nice;;;;;;;;;x
EVTNAME_bogdansky.17;Feast;;;;;;;;;x
EVTDESC_bogdansky.17;Pirate who rule in this island accepted your gift and gave you hospitality. You invited you to feast with his commanders and family. When you enter to this feast, you see a lot of corsairs who looks on you. You started eating and drinking and you play for a few yours - when it is midnight and you need to go to your beds, you asked capitan about Nicolson family, he laught and told you history. Nicolson and his family escaped from Charleston to Miami and sailed from Miami to Nassau. In Nassau Oliver killed a few people who was little similar to them, one of them he hanged to stage an extended suicide in case of someone will sail to Nassau to find him. After killing these people, he sailed to Cozumel and was a pirate for a three years and after he gathered a fortune, he sailed with family to Brasil.;;;;;;;;;x
EVTOPTA_bogdansky.17;Now case is solved;;;;;;;;;x
EVTDESC_bogdansky.18;After a few days you sail off from Cozumel to your homeland. Now you know what happened with Nicolsons and you can told it to emperor.;;;;;;;;;x
EVTOPTA_bogdansky.18;Nice;;;;;;;;;x
EVTNAME_bogdansky.19;Charleston;;;;;;;;;x
EVTDESC_bogdansky.19;You reached to Charleston - after you got off, you went to Emperor and give him a raport about investigation - you congratulate to you for your success - case of Nicolson family is solved. You gain a big reward for Emperor. When Frederick got known that his cousin lives and be in Brasil with his family, it little shocked him but generally it would happy because if they lived, he needn't to pay off the rest of loans which Oliver got.;;;;;;;;;x
EVTOPTA_bogdansky.19;Nice;;;;;;;;;x
d_canadian_royal_guard;Royal Guard;;;;;;;;;x
d_belizean_royal_guard;Royal Army;;;;;;;;;x
EVTNAME_canada_new.2;Fall of Canadian Kingdom;;;;;;;;;x
EVTDESC_canada_new.2;Something which was predicted for some time was happened - Kingdom of Canada, relict of old times ruled by Lord Protectors and Parliament, was fallen. Enemies as cruel vultures eat what it remains from this old kingdom and it seems that nothing can reborn this it. All years of work of some Lord Protectors go out and old acts of Parliament stopped apply. According to this unpleasant event, soldiers which were member of Royal Guard of Canada decided to end existing of this noble institution because of lack of their beloved kingdom and search a work in merncenary companies.;;;;;;;;;x
EVTDESC_canada_new.3;Something which wasn't predicted was happened - Kingdom of Canada, relict of old times ruled by Lord Protectors and Parliament, was fallen. Man who wasn't Christian, but a heathen took a seat of Lord Protector, but vassals aren't intereted he took it legal or not, heathen is a hearthen and he can't be accountable to protect Christian Faith in Canada which order swear which all Lord Protectors took to first Parliament session so they massivly declared independence. All years of work of some Lord Protectors go out and old acts of Parliament stopped apply. According to this unpleasant event, soldiers which were member of Royal Guard of Canada decided to end existing of this noble institution because they didn't want to serve pagan "lord protector".;;;;;;;;;x
EVTOPT_canada_new.2;Interesting Times;;;;;;;;;x
polovarien;Polovarien;;;;;;;;;x
americanoslavic;Americano-Slavic;;;;;;;;;x
congress_forced_emperor;Forced Emperor;;;;;;;;;x
congress_forced_emperor_desc;This character was originally rejected by the Holy Columbian Congress as Emperor, but managed to force the approval of their election after a war with the Congress.;;;;;;;;;x
PREFERATI_BEZIZEAN_CATHOLIC;First Canon;;;;;;;;;;;;;x
PREFERATI_BEZIZEAN_CATHOLIC_TOOLTIP;The First Canon is the next in line to become the Administrator of the Diocese.;;;;;;;;;;;;;x
COLLEGE_OF_CARDINALS_BEZIZEAN_CATHOLIC;College of Canons;;;;;;;;;;;;;x
title_belizean_catholic_cardinal;Canon;;;;;;;;;;;;;x
brasil_religious_civil_war_jesuite;Jesuite Uprising;;;;;;;;;;;;;x
brasil_religious_civil_war_jesuite_desc;A religious uprising has erupted in the [Root.GetName], and trade with the South suffers as a result. The entire country has been thrown into sectarian chaos, and the ruling dynasty is in danger. Intrepid generals may well seek their fortune in the North, beyond Brazil's borders.;;;;;;;;;;;;;x
brasil_religious_civil_war_jesuite_effect_desc;§Y*§! The value of the Coffee Current is reduced by §R50%§!\n§Y*§! Imperial Tributaries can §RNOT§! raise Brazilian Regiments\n§Y*§! Imperial Tributaries can Break Free without opposition from Brazil;\n§Y*§! Might end with Brazil getting a §RNew Dynasty§!, resetting all §YBenevolence§!;;;;;;;;;;;;;x
EVTDESC_NC_NEW_JESUITE_CW;[FromFrom.GetChinaPreviousStatusEnd]. Civil War now rocks Brazil as a rebellious governor who was secretly a Jesuit Order supporter, has managed to gather support from the local military officers and Jesuite priests in São Paulo. Coffee Current profits are halved and Tributary states can use this opportunity to break free — Brazil will not be able to assist them should they be attacked anyway.;;;;;;;;;;;;;
title_president_of_supreme_court;President of the Supreme Court;;;;;;;;;;;;;x
title_president_of_supreme_court_desc;The Supreme Court was the highest judicial authority before the Event. After the rise of the Holy Columbian Confederacy, it was restored, but over the centuries its role became increasingly symbolic. Today, the Supreme Court has not functioned for years, and the titles of Judge or President of the Court are purely honorary, serving only to reward loyal vassals of the Emperor.;;;;;;;;;;;;;x
title_judge_of_supreme_court;Judge of the Supreme Court;;;;;;;;;;;;;x
title_judge_of_supreme_court_desc;The Supreme Court was the highest judicial authority before the Event. After the rise of the Holy Columbian Confederacy, it was restored, but over the centuries its role became increasingly symbolic. Today, the Supreme Court has not functioned for years, and the titles of Judge or President of the Court are purely honorary, serving only to reward loyal vassals of the Emperor.;;;;;;;;;;;;;x
title_attroney_general;Attorney General;;;;;;;;;;;;;x
title_attroney_general_desc;The Attorney General is the head of all prosecutors in the Holy Columbian Confederacy, responsible for prosecuting the most serious crimes against the Empire and serving as the Emperor’s chief legal advisor.;;;;;;;;;;;;;x
title_head_of_the_trade_department;Chief of the Trade Department;;;;;;;;;;;;;x
title_head_of_the_trade_department_desc;The Chief of the Trade Department heads the institution responsible for collecting customs duties from foreign merchants, as well as various fees from domestic traders.;;;;;;;;;;;;;x
title_head_of_the_health_department;Chief of the Health Department;;;;;;;;;;;;;x
title_head_of_the_health_department_desc;The Chief of the Health Department oversees the institution responsible for supervising the education of physicians at universities, conducting proceedings to revoke medical doctorates, master’s, and bachelor’s degrees, and maintaining doctors in hospitals designated by the Emperor.;;;;;;;;;;;;;x
title_head_of_the_labour_department;Chief of the Labour Department;;;;;;;;;;;;;x
title_head_of_the_labour_department_desc;The Chief of the Labour Department oversees the institution tasked with protecting the rights of craft guilds in disputes with feudal lords, ensuring the guilds’ loyalty to the Emperor, and countering the activities of non-guild craftsmen in the markets.;;;;;;;;;;;;;x
title_head_of_the_culture_department;Chief of the Culture Department;;;;;;;;;;;;;x
title_head_of_the_culture_department_desc;The Chief of the Culture Department oversees the institution responsible for fostering cultural development, sponsoring impoverished poets and playwrights, and maintaining the theaters designated by the Emperor.;;;;;;;;;;;;;x
title_parliament_recorder;Parliamentary Recorder;;;;;;;;;;;;;x
title_parliament_recorder_desc;The Parliamentary Recorder is responsible for documenting parliamentary sessions, keeping official records of debates and speeches, and preparing concise summaries of proposed legislation for consideration by Parliament.;;;;;;;;;;;;;x
SUPREME_LEADER;Supreme Leader;;;;;;;;;;;;;x
d_brasilian_trade_company;Imperial Trade Company of Brasil;;;;;;;;;;;;;x
d_belizean_trade_company;Royal Trade Company of Belize;;;;;;;;;;;;;x
BGOVEROR;Director;;;;;;;;;;;;;x
BGOVEROR_FEM;Directoress;;;;;;;;;;;;;x
BRGOVEROR;Presidente;;;;;;;;;;;;;x
BRGOVEROR_FM;Presidente;;;;;;;;;;;;;x
trade_company_government;Trade Company;;;;;;;;;;;;;x
trade_company_government_desc;Trade companies, unlike merchant republics, are usually not independent. They are corporations established by a monarch to bring together wealthy merchants and middle-ranking nobles who wish to operate in foreign markets and trade routes under the monarch’s patronage.;;;;;;;;;;;;;x
restorer_of_haitian_empire_male;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
restorer_of_haitian_empire_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
restorer_of_haitian_empire_male_desc;The Third Haitian Empire had fallen before [Root.GetHerHim], [Root.GetFirstName] restored it and made Haiti great again.;;;;;;;;;;;;;x
restorer_of_haitian_empire_female_desc;The Third Haitian Empire had fallen before [Root.GetHerHim], [Root.GetFirstName] restored it and made Haiti great again.;;;;;;;;;;;;;x
restore_haitian_empire;Restore Haitian Empire;;;;;;;;;;;;;x
restore_haitian_empire_desc;Long ago, Haiti was an empire twice: the first two empires were short-lived and ephemeral, but the Third Haitian Empire enjoyed a long history of glory and success. Unfortunately, that Empire fell long ago, but now may be the time to restore it.;;;;;;;;;;;;;x
EVTNAMEhaiti.1;Fourth Haitian Empire;;;;;;;;;;;;;x
EVTDESChaiti.1;After centuries when Hispaniola was divided between two kingdoms, it is now united. The time of division has passed, and the Fourth Haitian Empire has been formed with [Root.GetFirstName] as its new Emperor. The days of war are over, and peace will now prevail. A new administrative reform is being implemented across Hispaniola, as it was during the centuries of the Third Haitian Empire.;;;;;;;;;;;;;x
EVTOPTAhaiti.1;Now, Haiti is great again...;;;;;;;;;;;;;x
k_puppet_california;California;;;;;;;;;;;;;x
EVTDESCedokko.1;The borders of the Empire now reach near Sacramento, the heart of the Celestial Empire. Many opportunities lie before you. You can subjugate their emperor and make him a servant of Japan. It depends on you.;;;;;;;;;;;;;x
EVTOPTAedokko.1;We shall see;;;;;;;;;;;;;x
edokko_tooltip_1;To subjugate the Celestial Emperor of California as your vassal, you must conquer the duchies around Sacramento: Motherlode, North Valley, and Wineland. After that, you can send an ultimatum to the Celestial Emperor.;;;;;;;;;;;;;x
california_edokko_ultimatum;Vassalize the Sacramento Emperor.;;;;;;;;;;;;;x
california_edokko_ultimatum_desc;The feeble Celestial Empire of California was not subdued for long. Now, in the name of your Emperor, we can demand obedience and complete loyalty from the Emperor of Sacramento.;;;;;;;;;;;;;x
EVTTITLEedokko.2;Ultimatum.;;;;;;;;;;;;;x
EVTDESCedokko.2;Today, a messenger came to us. The Japanese invaders demand that you, the Emperor of California, become their subject. They have surrounded the capital of the Empire during their wars against your vassals. Now you must decide: become a vassal of Japan or fight them to the end of your empire.;;;;;;;;;;;;;x
EVTOPTAedokko.2;It is too late to fight...;;;;;;;;;;;;;x
NEMPEROR;Celestial Emperor;;;;;;;;;;;;;x
NEMPEROR_FEM;Celestial Empress;;;;;;;;;;;;;x
